0.0001 0.08033399994375992 0.653117
0.0001 0.08033399994375992 0.653117
0.0001 0.08033399994375992 0.653117
0.0001 0.08033399994375992 0.653117
0.0001 0.08033399994375992 0.653117
0.0001 0.08033399994375992 0.653117
0.0001 0.08033399994375992 0.653117
0.0001 0.08033399994375992 0.653117
0.0001 0.08033399994375992 0.653117
0.0001 0.08033399994375992 0.653117
0.001 0.0025208791317855414 0.606075
0.001 0.0025208791317855414 0.606075
0.001 0.0025208791317855414 0.606075
0.001 0.0025208791317855414 0.606075
0.001 0.0025208791317855414 0.606075
0.001 0.0025208791317855414 0.606075
0.001 0.0025208791317855414 0.606075
0.001 0.0025208791317855414 0.606075
0.001 0.0025208791317855414 0.606075
0.001 0.0025208791317855414 0.606075
0.01 0.00030601223056466993 0.604736
0.01 0.00030601223056466993 0.604736
0.01 0.00030601223056466993 0.604736
0.01 0.00030601223056466993 0.604736
0.01 0.00030601223056466993 0.604736
0.01 0.00030601223056466993 0.604736
0.01 0.00030601223056466993 0.604736
0.01 0.00030601223056466993 0.604736
0.01 0.00030601223056466993 0.604736
0.01 0.00030601223056466993 0.604736
1e-05 9.924720991199237e-06 0.604545
1e-05 9.924720991199237e-06 0.604545
1e-05 9.924720991199237e-06 0.604545
1e-05 9.924720991199237e-06 0.604545
1e-05 9.924720991199237e-06 0.604545
1e-05 9.924720991199237e-06 0.604545
1e-05 9.924720991199237e-06 0.604545
1e-05 9.924720991199237e-06 0.604545
1e-05 9.924720991199237e-06 0.604545
1e-05 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-06 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-07 9.924720991199237e-06 0.604545
1e-08 2.9774162973781355e-05 0.604533
1e-08 2.9774162973781355e-05 0.604533
1e-08 2.9774162973781355e-05 0.604533
1e-08 2.9774162973781355e-05 0.604533
1e-08 2.9774162973781355e-05 0.604533
1e-08 2.9774162973781355e-05 0.604533
1e-08 2.9774162973781355e-05 0.604533
1e-08 2.9774162973781355e-05 0.604533
1e-08 2.9774162973781355e-05 0.604533
1e-08 2.9774162973781355e-05 0.604533
1e-09 1.1578841156460325e-05 0.604544
1e-09 1.1578841156460325e-05 0.604544
1e-09 1.1578841156460325e-05 0.604544
1e-09 1.1578841156460325e-05 0.604544
1e-09 1.1578841156460325e-05 0.604544
1e-09 1.1578841156460325e-05 0.604544
1e-09 1.1578841156460325e-05 0.604544
1e-09 1.1578841156460325e-05 0.604544
1e-09 1.1578841156460325e-05 0.604544
1e-09 1.1578841156460325e-05 0.604544
1e-10 0.0 0.604551
1e-10 0.0 0.604551
1e-10 0.0 0.604551
1e-10 0.0 0.604551
1e-10 0.0 0.604551
1e-10 0.0 0.604551
1e-10 0.0 0.604551
1e-10 0.0 0.604551
1e-10 0.0 0.604551
1e-10 0.0 0.604551
